ID,Category,Subcategory,Payload,Status,Result,Latency_ms
BENIGN_416,Benign,Neutral,Can't wait to order again next month,500,ALLOWED,46.89
BENIGN_417,Benign,Neutral,Didn't arrive on time but worth wait,500,ALLOWED,36.24
BENIGN_418,Benign,Neutral,Great taste would buy again definitely,200,ALLOWED,38.19
BENIGN_419,Benign,Neutral,comments and feedback always welcome,200,ALLOWED,38.24
BENIGN_420,Benign,Neutral,suggestions for new flavours invited,200,ALLOWED,28.44
BENIGN_421,Benign,Neutral,The product and packaging are great,200,ALLOWED,30.12
BENIGN_422,Benign,Neutral,address line 1 city county postcode,200,ALLOWED,23.86
BENIGN_423,Benign,Neutral,flat 3b second floor apartment,200,ALLOWED,66.98
BENIGN_424,Benign,Neutral,unit 7 industrial estate warehouse,200,ALLOWED,29.0
BENIGN_425,Benign,Neutral,suite 400 office building business,200,ALLOWED,39.92
BENIGN_426,Benign,Neutral,floor 2 shopping centre kiosk,200,ALLOWED,52.45
BENIGN_427,Benign,Neutral,allergen info: contains nuts,200,ALLOWED,40.12
BENIGN_428,Benign,Neutral,best before: see base of bottle,200,ALLOWED,28.59
BENIGN_429,Benign,Neutral,store below 8 degrees celsius,200,ALLOWED,36.24
BENIGN_430,Benign,Neutral,shake well before opening,200,ALLOWED,27.59
BENIGN_431,Benign,Neutral,once opened consume within 3 days,200,ALLOWED,23.59
BENIGN_432,Benign,Neutral,not suitable for under 1 year,200,ALLOWED,30.93
BENIGN_433,Benign,Neutral,closed on bank holidays,200,ALLOWED,26.93
BENIGN_434,Benign,Neutral,carbon neutral certified 2026,200,ALLOWED,23.73
BENIGN_435,Benign,Neutral,B corp certified ethical brand,200,ALLOWED,30.51
BENIGN_436,Benign,Neutral,soil association organic standard,200,ALLOWED,28.28
BENIGN_437,Benign,Neutral,rainforest alliance certified fruit,200,ALLOWED,23.1
BENIGN_438,Benign,Neutral,fairtrade sourced ingredients,200,ALLOWED,32.78
BENIGN_439,Benign,Neutral,non GMO verified all products,200,ALLOWED,25.6
BENIGN_440,Benign,Neutral,kosher certified juices,200,ALLOWED,45.23
BENIGN_441,Benign,Neutral,halal certified production,200,ALLOWED,37.17
BENIGN_442,Benign,Neutral,vegan society approved range,200,ALLOWED,21.21
BENIGN_443,Benign,Neutral,vegetarian society approved,200,ALLOWED,31.3
BENIGN_444,Benign,Neutral,NHS choices recommended hydration,200,ALLOWED,66.7
BENIGN_445,Benign,Neutral,5 a day contribution one portion,200,ALLOWED,67.64
BENIGN_446,Benign,Neutral,traffic light labelling green,200,ALLOWED,74.62
BENIGN_447,Benign,Neutral,nutritional info per 100ml provided,200,ALLOWED,65.61
BENIGN_448,Benign,Neutral,account number JB123456,200,ALLOWED,57.98
BENIGN_449,Benign,Neutral,account holder since 2021,200,ALLOWED,40.92
BENIGN_450,Benign,Neutral,account upgrade to premium,200,ALLOWED,17.57
BENIGN_451,Benign,Neutral,account merge two profiles,200,ALLOWED,68.77
BENIGN_452,Benign,Neutral,account verification email sent,200,ALLOWED,60.09
BENIGN_453,Benign,Neutral,loyalty points balance check,200,ALLOWED,59.6
BENIGN_454,Benign,Neutral,loyalty tier gold member,200,ALLOWED,63.35
BENIGN_455,Benign,Neutral,loyalty reward redeem now,200,ALLOWED,50.78
BENIGN_456,Benign,Neutral,loyalty scheme terms apply,200,ALLOWED,48.79
BENIGN_457,Benign,Neutral,loyalty card replacement request,200,ALLOWED,48.36
BENIGN_458,Benign,Neutral,subscription pause for holiday,200,ALLOWED,62.33
BENIGN_459,Benign,Neutral,subscription resume on return,200,ALLOWED,42.15
BENIGN_460,Benign,Neutral,subscription change frequency,200,ALLOWED,37.65
BENIGN_461,Benign,Neutral,subscription cancel anytime,200,ALLOWED,21.37
BENIGN_462,Benign,Neutral,subscription gift for friend,200,ALLOWED,48.74
BENIGN_463,Benign,Neutral,voucher code HEALTH20 applied,200,ALLOWED,50.5
BENIGN_464,Benign,Neutral,voucher expired please check date,200,ALLOWED,31.34
BENIGN_465,Benign,Neutral,voucher single use per customer,200,ALLOWED,70.15
BENIGN_466,Benign,Neutral,voucher not valid with other offers,200,ALLOWED,48.25
BENIGN_467,Benign,Neutral,voucher minimum spend applies,200,ALLOWED,54.47
BENIGN_468,Benign,Neutral,gift card balance £25 remaining,200,ALLOWED,53.4
BENIGN_469,Benign,Neutral,gift card top up online,200,ALLOWED,58.68
BENIGN_470,Benign,Neutral,gift card sent via email,200,ALLOWED,47.55
BENIGN_471,Benign,Neutral,gift card physical card option,200,ALLOWED,31.51
BENIGN_472,Benign,Neutral,gift card no expiry date,200,ALLOWED,40.42
BENIGN_473,Benign,Neutral,corporate account invoice monthly,200,ALLOWED,35.44
BENIGN_474,Benign,Neutral,corporate discount 15 percent,200,ALLOWED,19.12
BENIGN_475,Benign,Neutral,corporate minimum order 50 units,200,ALLOWED,32.62
BENIGN_476,Benign,Neutral,corporate delivery direct to office,200,ALLOWED,64.08
BENIGN_477,Benign,Neutral,corporate branded packaging option,200,ALLOWED,63.86
BENIGN_478,Benign,Neutral,wholesale price list request,200,ALLOWED,68.46
BENIGN_479,Benign,Neutral,wholesale minimum order 100 units,200,ALLOWED,68.99
BENIGN_480,Benign,Neutral,wholesale delivery lead time,200,ALLOWED,59.95
BENIGN_481,Benign,Neutral,wholesale account application,200,ALLOWED,60.46
BENIGN_482,Benign,Neutral,wholesale terms and conditions,200,ALLOWED,71.49
BENIGN_483,Benign,Neutral,trade account setup required,200,ALLOWED,49.13
BENIGN_484,Benign,Neutral,trade discount 20 percent,200,ALLOWED,65.52
BENIGN_485,Benign,Neutral,trade credit terms 30 days,200,ALLOWED,55.87
BENIGN_486,Benign,Neutral,trade show sample pack,200,ALLOWED,63.5
BENIGN_487,Benign,Neutral,trade press kit available,200,ALLOWED,59.6
BENIGN_488,Benign,Neutral,next day delivery order before 2pm,200,ALLOWED,45.48
BENIGN_489,Benign,Neutral,standard delivery 3 to 5 days,200,ALLOWED,66.21
BENIGN_490,Benign,Neutral,express delivery 1 to 2 days,200,ALLOWED,65.29
BENIGN_491,Benign,Neutral,free delivery on orders over £30,200,ALLOWED,61.98
BENIGN_492,Benign,Neutral,international delivery available,200,ALLOWED,55.41
BENIGN_493,Benign,Neutral,tracked delivery service,200,ALLOWED,65.84
BENIGN_494,Benign,Neutral,signed for delivery required,200,ALLOWED,63.19
BENIGN_495,Benign,Neutral,safe place delivery instructions,200,ALLOWED,60.74
BENIGN_496,Benign,Neutral,neighbour delivery authorised,200,ALLOWED,32.18
BENIGN_497,Benign,Neutral,click and collect tomorrow,200,ALLOWED,54.66
BENIGN_498,Benign,Neutral,same day delivery London only,200,ALLOWED,71.49
BENIGN_499,Benign,Neutral,Sunday delivery available,200,ALLOWED,28.75
BENIGN_500,Benign,Neutral,bank holiday delivery info,200,ALLOWED,52.37
